"=""Протокол действий пользователя""";

"=""Выберите организацию""";"=""Эксплуатация ФСМЭВ""";
"=""Выберите пользователя""";"=""Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич""";
"=""Выберите период формирования отчета с""";"=""01.05.2013 00:00:00""";
"=""по""";"=""01.06.2013 00:00:00""";
"=""Время генерации отчета""";"=""03.06.2013 13:44:26""";

"=""Тип объекта """;"=""Идентификатор объекта""";"=""Наименование объекта""";"=""Изменяемый атрибут объекта""";"=""Действие""";"=""Старое значение атрибута""";"=""Новое значение атрибута""";"=""Дата и время изменения""";"=""Пользователь""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:operResponsible""";"=""Создание""";"=""""";"=""Фахретдинов Сергей Ильдарович""";"=""28.05.2013 12:58:57""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:srvRegion""";"=""Создание""";"=""""";"=""02""";"=""28.05.2013 12:58:57""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:srvUrlDef""";"=""Создание""";"=""""";"=""http://62.133.191.242:80/poltava-ws-proxy/FishingGroundsRev256Service""";"=""28.05.2013 12:58:57""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:ownerISName""";"=""Создание""";"=""""";"=""012701""";"=""28.05.2013 12:58:57""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult:""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery:""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Место жительства индивидуального предпринимателя:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Идентификатор сообщения-запроса, инициировавшего цепочку  запросов-ответов:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Код ошибки:O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Статус запроса:O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Наименование юридического лица:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Доступ:Полный:VSE_FOIV:VSE_FOIV01::getFishingGroundsQueryResult; sendFishingGroundsQuery;:false:true""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Результат:O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Порядковый номер, наименование или границы акватории рыбопромыслового участка :I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Скан копия документа :O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Имя""";"=""Создание""";"=""""";"=""Прием запроса""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Наименование территориального управления:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Назначение""";"=""Создание""";"=""""";"=""Возвращает ответ на запрос на получение копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Имя""";"=""Создание""";"=""""";"=""Получение сведений по запросу""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Статус:O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Назначение""";"=""Создание""";"=""""";"=""Принимает запрос на получение копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Ф.И.О. индивидуального предпринимателя:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Место нахождения юридического лица:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:getFishingGroundsQueryResult::Параметр:Комментарий/причина отрицательного результата:O""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Операция:sendFishingGroundsQuery::Параметр:Идентификационный номер налогоплательщика:I""";"=""Создание""";"=""""";"=""-""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:pingUrl""";"=""Удаление""";"=""""";"=""""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:ownerOrgName""";"=""Удаление""";"=""0127""";"=""""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005795:testSmevReg""";"=""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""";"=""Паспорт:hideInFrontend""";"=""Удаление""";"=""""";"=""""";"=""28.05.2013 13:05:02""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Заголовок""";"=""Создание""";"=""""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Категория""";"=""Создание""";"=""""";"=""RTS""";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Текст новости""";"=""Создание""";"=""""";"Зарегистрирован новый тестовый сервис Министерства связи и массовых коммуникаций Республики Башкортостан ""Электронный сервис предоставления копии договора о предоставлении рыбопромыслового участка для осуществления рыболовства""<br>Адрес сервиса: http://188.254.16.69:7777/gateway/services/SID0005795<br>Адрес WSDL сервиса: http://188.254.16.69:7777/gateway/services/SID0005795?wsdl";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Узел""";"=""Создание""";"=""""";"=""p00smev""";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Статус""";"=""Создание""";"=""""";"=""A""";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Новость""";"=""5065135""";"=""Зарегистрирован новый сервис SID0005795 в ТСМЭВ""";"=""Время""";"=""Создание""";"=""""";"=""Tue May 28 14:07:00 MSK 2013""";"=""28.05.2013 13:06:05""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""11092""";"=""Руководство пользователя""";"=""-""";"=""Создание""";"=""-""";"=""-""";"=""29.05.2013 13:27:24""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""11092""";"=""Руководство пользователя""";"=""Тип файла""";"=""Создание""";"=""-""";"=""zip""";"=""29.05.2013 13:27:24""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""11092""";"=""Руководство пользователя""";"=""Mime тип файла""";"=""Создание""";"=""-""";"=""application/zip""";"=""29.05.2013 13:27:24""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""11092""";"=""Руководство пользователя""";"=""Имя файла""";"=""Создание""";"=""-""";"=""Руководство пользователя""";"=""29.05.2013 13:27:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""11092""";"=""Руководство пользователя""";"=""Номер""";"=""Создание""";"=""-""";"=""11092""";"=""29.05.2013 13:27:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:smevNode""";"=""Создание""";"=""""";"=""testSmevReg""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvGuide""";"=""Создание""";"=""""";"=""11092""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:operResponsible""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvPurpose""";"=""Создание""";"=""""";"=""Сервис предназначен для предоставления сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель, в электронном виде в рамках осуществления межведомственного информационного взаимодействия в электронном виде.""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvShort""";"=""Создание""";"=""""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvDatacat""";"=""Создание""";"=""""";"=""IMU""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvMnemonic""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvState""";"=""Создание""";"=""""";"=""TST""";"=""29.05.2013 13:30:28""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:ownerISName""";"=""Создание""";"=""""";"=""113201""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:metodicVersion""";"=""Создание""";"=""""";"=""244""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:realUrl""";"=""Создание""";"=""""";"=""http://213.182.178.79/mockLandCategory""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:respPhone""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:testingProtocol""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvWork""";"=""Создание""";"=""""";"=""ASY""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:testingComments""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:vizPhone""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:29""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:regDate""";"=""Создание""";"=""""";"=""29.05.13""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:vizEmail""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:vizpRole""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:operatorName""";"=""Создание""";"=""""";"=""1125""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:additionalInfo""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvSid""";"=""Создание""";"=""""";"=""SID0005802""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:respRole""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvTarget""";"=""Создание""";"=""""";"=""OIV""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:wsdlUrl""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvUrlDef""";"=""Создание""";"=""""";"=""http://213.182.178.79/mockLandCategory""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:smevUrl""";"=""Создание""";"=""""";"=""http://188.254.16.69:7777/gateway/services/SID0005802""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:vizFIO""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:versionLast""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvAvail""";"=""Создание""";"=""""";"=""LIM""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:reqJIRA""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvRegion""";"=""Создание""";"=""""";"=""47""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:respEmail""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:operDepartment""";"=""Создание""";"=""""";"=""""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:versionNumber""";"=""Создание""";"=""""";"=""1.00""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvWorktime""";"=""Создание""";"=""""";"=""24/7""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:srvName""";"=""Создание""";"=""""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""29.05.2013 13:30:30""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:ownerOrgName""";"=""Удаление""";"=""1132""";"=""""";"=""29.05.2013 13:31:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:pingUrl""";"=""Удаление""";"=""""";"=""""";"=""29.05.2013 13:31:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:hideInFrontend""";"=""Удаление""";"=""""";"=""""";"=""29.05.2013 13:31:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:operResponsible""";"=""Редактирование""";"=""""";"=""Никитин Д.Г.  """;"=""29.05.2013 13:31:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:respEmail""";"=""Редактирование""";"=""""";"=""smev@e-gov.lenobl.ru""";"=""29.05.2013 13:31:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:operDepartment""";"=""Редактирование""";"=""""";"=""Отдела информационной инфраструктуры электронного правительства""";"=""29.05.2013 13:31:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Паспорт:respRole""";"=""Редактирование""";"=""""";"=""начальник отдела мнформационной инфраструктуры электронного правительства""";"=""29.05.2013 13:31:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Операция:CreateAffiliationRequest::Параметр:Адрес земельного участка:I""";"=""Создание""";"=""""";"=""-""";"=""29.05.2013 13:34:31""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005802:testSmevReg""";"=""Сервис передачи сведений о документе, подтверждающем принадлежность земельного участка к определенной категории земель""";"=""Операция:GetAffiliationResult::Параметр:Кадастровый номер:O""";"=""Создание""";"=""""";"=""-""";"=""29.05.2013 13:34:31""";"=""Бородин Дмитрий Юрьевич""";
